SMa1978 hydrolase	3	2	0	1	3	2	1	0	0	0	3	0	0	2	12	2	2211	1555	1439	1776	2484
SMa1979 LysR family transcriptional regulator	3	0	1	0	1	1	1	0	0	0	0	0	0	0	4	0	653	469	385	517	871
SMa1985 epimerase	2	0	0	0	2	0	1	0	0	0	2	0	0	0	8	1	867	511	530	756	1102
SMa1987 LysR family transcriptional regulator	3	1	0	2	3	4	4	1	0	3	2	2	0	3	24	2	2614	1790	2673	2800	3238
SMa1993 hydrolase	3	1	1	3	5	4	0	0	0	0	3	3	2	6	47	6	3453	2541	3825	3560	3477
SMa1995 ABC transporter permease	0	1	0	1	0	0	1	1	1	0	1	1	1	0	8	3	863	678	673	797	932
SMa1996 ABC transporter permease	9	2	0	3	10	8	6	3	2	0	3	5	2	6	47	16	6997	4871	5739	5926	7289
SMa1998 ABC transporter ATP-binding protein	0	0	0	2	5	2	6	0	1	0	2	3	2	1	28	6	3057	2169	2123	2657	3251
SMa2000 ABC transporter substrate-binding protein	2	0	0	0	4	2	1	0	0	0	0	1	0	4	17	5	2022	1327	1025	1556	2018
SMa2002 hydrolase	2	2	0	1	1	5	2	0	0	0	2	2	0	4	25	2	2354	1557	1609	1659	2156
SMa2004 ROK family transcriptional regulator	1	0	0	1	5	4	3	1	3	0	3	3	1	2	38	8	5325	3706	3175	3889	5215
SMa2008 transcriptional regulator	7	3	0	0	7	3	2	0	0	0	4	2	0	3	19	1	3447	2144	1266	2335	3600
SMa2009 hypothetical protein	2	3	0	1	1	1	2	1	1	0	0	1	0	3	29	1	2156	1577	1698	1686	2212
SMa2011 hypothetical protein	0	1	0	0	1	0	1	0	1	0	0	0	0	1	5	2	815	641	406	588	843
SMa2012 hypothetical protein	69	41	1	34	86532	18086	44	17	22	3	32	28	14	51107	212	79	23867	18127	24040	20253	21745
SMa2014 transcriptional regulator	2	2	0	0	3	1	1	1	0	0	1	0	0	4	14	3	1581	1250	773	1377	1962
SMa2015 transcriptional regulator	2	4	0	0	5	4	6	1	3	0	3	1	1	2	20	5	3417	2805	1963	2768	3947
SMa2019 oxidoreductase	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	19	21	17	17	23
SMa2020 Transcriptional regulator	0	1	0	0	0	2	0	1	0	0	1	0	0	0	7	1	881	648	604	627	754
SMa2023 hypothetical protein	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	338	226	109	232	360
SMa2025 oxidoreductase	13	3	0	3	8	2	4	3	1	0	1	3	1	6	45	12	6003	4197	4942	4700	5356
SMa2027 LysR family transcriptional regulator	10	6	0	3	3	5	2	3	5	4	1	3	1	6	65	1548	6627	4696	3721	4992	6716
SMa2029 amidohydrolase	2	1	3	0	2	2	0	1	16	0	2	57	0	0	9	0	685	524	447	560	790
SMa2033 Transglycosylase	1	4	0	0	5	3	0	0	1	0	1	2	1	5	14	3	2354	1642	1980	1977	2195
SMa2034 hypothetical protein	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	384	300	293	315	352
SMa2037 Oxidoreductase	25	4	1	2	4	4	2	2	2	2	3	3	3	7	42	8	5242	3784	3771	4401	5518
SMa2041 oxidoreductase	1	0	0	1	4	0	1	2	1	2	1	3	1	0	19	3	1535	1017	1238	1360	1732
SMa2049 LacI family transcriptional regulator	6	4	1	5	6	4	3	0	0	0	2	2	1	5	46	7	5169	3597	2882	4004	5618
SMa2051 desaturase	3	5	0	1	8	3	2	1	2	0	2	5	0	1	36	7	4531	3123	2964	3553	4844
SMa2053 MocE-like protein	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	296	211	194	208	322
SMa2059 hypothetical protein	1	0	0	0	2	2	5	2	1	0	2	2	2	3	23	3	2742	1832	1634	2060	2843
SMa2061 hypothetical protein	5	2	0	3	5	2	2	0	4	0	2	2	1	6	31	1	3741	2589	2405	2839	3930
SMa2063 sensor histidine kinase	3	2	0	3	4	3	2	2	4	0	3	1	0	4	17	1	3128	2259	1934	2302	2968
SMa2065 hypothetical protein	2	0	0	0	1	1	0	0	1	0	0	0	0	1	29	0	1720	1320	1249	1347	1636
SMa2067 sulfate/thiosulfate binding protein	1	2	0	4	8	8	4	1	1	0	1	3	1	3	32	7	4370	2941	2502	3171	4287
SMa2069 ABC transporter	9	3	0	4	6	7	4	2	1	0	4	2	0	9	47	9	5420	3768	4329	4118	5330
SMa2071 hypothetical protein	1	1	0	0	0	0	1	1	1	0	1	0	0	1	5	0	1164	873	649	837	1180
SMa2073 hypothetical protein	6	0	0	1	6	5	5	1	4	1	3	3	3	5	53	4	5809	3920	3700	4127	5258
SMa2075 ABC transporter substrate-binding protein	2	2	0	1	3	3	3	1	3	0	2	0	0	5	25	4	3484	2436	2183	2535	3361
SMa2077 oxidoreductase	2	4	0	0	4	4	3	0	2	1	2	2	0	1	33	2	3172	2315	1581	2363	3505
SMa2079 ABC transporter ATP-binding protein	8	0	1	0	1	5	1	0	1	0	1	0	0	2	25	3	3144	2126	2067	2268	2860
SMa2081 ABC transporter ATP-binding protein	6	2	0	0	5	2	3	0	0	1	1	1	0	3	11	2	2712	2097	2620	2138	2473
SMa2083 ABC transporter permease	1	1	0	3	3	3	0	0	2	0	1	1	0	2	19	2	3012	2492	1948	2339	3168
SMa2085 ABC transporter permease	7	2	0	0	5	4	0	0	1	0	2	0	0	1	22	6	3055	2243	2357	2358	2924
SMa2087 desulfurization enzyme	1	4	0	0	1	3	3	0	1	0	0	1	0	0	6	1	1177	841	797	993	1346
SMa2089 hypothetical protein	2	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	485	332	233	334	488
SMa2091 hypothetical protein	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	294	192	89	210	333
SMa2093 desulfurization enzyme	8	3	0	1	7	3	1	1	3	0	4	3	1	5	33	3	4649	3407	3101	3682	4634
SMa2095 hypothetical protein	4	4	0	2	8	7	5	1	0	0	1	2	1	3	22	8	3068	2199	3139	2757	2647
SMa2097 oxidoreductase	9	7	5	18818	12	15	10	2	14	1	6	2	0	10	41	11	5736	4205	3457	4604	5951
SMa2099 NAD-dependent epimerase/dehydratase	3	1	0	0	2	1	0	0	0	0	1	2	0	4	15	2	1628	1096	1079	1207	1648
SMa2101 nitrilotriacetate monooxygenase component A	1	0	0	2	1	1	1	0	1	0	1	1	0	0	20	2	1516	1006	887	1160	1547
SMa2103 oxidoreductase	308	1	0	3	5	4	3	1	1	1	3	2	0	2	35	3	3480	2287	1820	2510	3470
SMa2105 hypothetical protein	3	1	0	4	7	3	6	2	1	0	3	0	3	7	57	4	5995	4308	4173	4789	6440
SMa2107 GstR transcriptional regulator	5	1	0	0	0	3	1	1	1	0	2	1	0	3	30	3	2681	1982	1776	2139	2743
SMa2109 hypothetical protein	3	1	0	0	5	3	1	0	1	0	3	3	1	7	25	6	3127	2053	1879	2398	3051
SMa2111 hypothetical protein	33	21	4	15	89758	35	25	13	11	0	18	14	2388	28	69	33	9123	5876	5579	7409	9993
SMa2113 glutathione-dependent dehydrogenase	1	0	0	0	1	0	212	0	0	0	1	0	0	2	3	0	405	330	179	361	608
SMa2115 Gst13 glutathione S-transferase	1	1	0	0	2	1	1	1	0	0	0	1	0	0	13	2	2590	1544	1234	1962	3008
SMa2117 oxidoreductase	8	1	0	2	10	7	5	2	2	0	4	4	1	5	58	7	7302	4819	4693	5523	7524
SMa2119 hypothetical protein	1	2	0	0	2	0	0	1	0	0	0	1	0	2	21	3	1638	1010	911	1190	1613
SMa2121 hypothetical protein	5	2	0	1	5	4	2	1	4	1	7	1	1	5	27	3	5491	3737	3594	4062	5521
SMa2123 ABC transporter permease	7	7	0	8	7	6	8	3	1	0	4	2	1	2	34	12	4968	3738	4654	4315	5161
SMa2125 ABC transporter permease	2	0	1	2	3	3	3	0	0	0	2	1	0	3	20	4	1788	1214	910	1208	1703
SMa2127 ABC transporter ATP-binding protein	4	3	0	1	3	2	0	2	2	0	1	1	3	2	22	5	3371	2410	2148	2494	3257
SMa2129 hypothetical protein	4	2	0	4	8	4	2	2	0	0	3	0	0	6	38	7	3953	3024	2494	3338	4236
SMa2131 hypothetical protein	0	1	0	0	3	1	139	0	0	0	1	0	1	0	13	0	1644	1161	1087	1191	1631
SMa2133 hypothetical protein	14	10	0	6	17	13	11	1677	5	2	11	10	3	24	115	17	11712	9259	11766	10193	10869
"SMa2135 GlyA2 serine hydroxymethyltransferase, SHMT"	3	2	0	3	1	4	4	3	0	0	6	1	2	9	34	5	3813	2941	2740	3035	3934
SMa2137 dehydrogenase	2	5	0	2	2	3	3	0	0	1	2	3	1	1	22	2	3304	2604	3075	2685	3067
SMa2139 SgaA serine-glyoxylate aminotransferase (SGAT)	14	2	0	0	12	6	72	3	1	0	7	4	0	6	61	14	6121	4704	5544	5057	5547
SMa2141 formyltetrahydrofolate deformylase	0	0	0	0	0	0	0	0	0	0	0	1	0	1	4	1	558	450	338	424	603
"SMa2143 5,10-methylenetetrahydrofolate reductase"	4	3	0	2	5	5	2	2	1	0	0	3	0	4	32	6	3766	2672	2995	2863	3412
SMa2145 glycine cleavage system protein T	3	6	0	5	10	4	6	3	3	0	3	4	2	7	55	10	6245	4809	5618	5152	6213
SMa2147 hypothetical protein	1	2	0	0	2	1	2	2	0	0	0	1	0	3	12	0	2302	1676	1484	1711	2177
SMa2151 DNA-binding protein	0	2	0	1	0	1	0	0	0	1	0	0	1	2	7	0	751	575	613	655	710
SMa2157 oxidoreductase	4	1	1	0	3	3	1	0	1	0	0	1	2	3	28	3	2488	1826	1695	2088	2664
SMa2159 hypothetical protein	10	4	0	1	9	169	5	2	0	0	0	2	0	775	31	7	5073	3875	4031	4003	5185
SMa2163 AraC family transcriptional regulator	8	7	0	4	7	6	6	2	5	2	7	5	1	8	59	8	6134	4683	4648	5245	6450
SMa2165 short chain	3	3	1	2	5	4	3	1	1	0	1	3	0	5	33	4	3657	2613	2805	2936	3416
SMa2167 hypothetical protein	1	2	0	1	2	3	1	0	0	0	3	2	0	1	23	2	1948	1473	1633	1640	2068
SMa2168 tRNA-Met	0	0	0	1	1	0	1	0	0	0	0	0	0	1	2	0	268	237	232	214	308
SMa2169 hypothetical protein	6	0	0	1	2	4	3	1	0	1	1	1	1	2	20	7	2574	2045	3671	2233	2348
SMa2193 Oxidoreductase	14	10	0	8	13	7	11	4	4	1	6	6	1	15	86	4	9187	6606	7333	7298	8642
SMa2195 ABC transporter ATP-binding protein	1	0	0	0	1	0	0	1	0	0	1	0	0	1	11	2	1103	754	695	790	1029
SMa2197 ABC transporter permease	9	4	0	3	5	7	45	4	3	0	6	1	0	6	38	551	4863	3905	4510	4158	4977
SMa2199 ABC transporter substrate-binding protein	7	3	0	0	5	3	3	0	1	0	2	0	0	1	23	1	3742	2623	3020	3186	3724
SMa2201 hypothetical protein	0	0	0	0	2	0	2	0	1	0	1	0	2	2	7	15	941	753	754	914	1132
SMa2203 ABC transporter permease	7	8	0	5	5	4	8	4	1	0	2	4	0	9	59	9	6718	4778	5187	5386	6403
SMa2205 ABC transporter permease	13	10	0	6	23	21	10	5	5	1	9	7	4	12	129	18	13034	9467	11530	11037	13220
SMa2207 ABC transporter ATP-binding protein	0	1	0	0	2	0	0	0	0	0	0	1	0	0	5	4	1003	735	530	850	1250
SMa2209 ABC transporter substrate-binding protein	2	2	0	1	4	1	1	1	2	0	0	0	1	1	13	23	2059	1309	1363	1586	2194
SMa2211 thiamine pyrophosphate protein	2	7	0	2	5	1	2	2	0	0	2	2	1	2	30	5	3843	2702	2438	3069	4160
SMa2213 aldehyde dehydrogenase	8	2	0	3	3	4	2	6	5	0	1	1	2	3	55	3	5849	3980	4385	4653	5923
SMa2215 GntR family transcriptional regulator	0	1	0	0	1	0	0	0	0	0	0	0	1	0	14	0	881	615	677	692	908
SMa2217 decarboxylase	12	6	0	3	5	10	8	1	2	0	3	8	3	11	63	5	6238	4341	5299	5330	6253
SMa2219 decarboxylase	0	0	0	0	0	0	1	0	1	0	0	1	0	0	8	1	917	602	690	717	933
SMa2221 hypothetical protein	4	2	0	3	8	1	3	0	1	1	1	0	0	1	25	3	3457	2090	1821	2408	3378
SMa2223 oxidoreductase	1	1	0	1	2	0	1	0	0	0	0	1	0	1	12	1	1375	909	750	1011	1449
SMa2225 oxidoreductase	6	7	1	4	20	14	5	5	84	0	5	3	13	14	115	23786	6509	4604	4628	5122	6120
SMa2227 GntR family transcriptional regulator	3	5	0	0	7	7	13	1	5	0	4	4	1	9	53	5	6516	4977	4733	5084	6366
SMa2229 hypothetical protein	12	3	1	3	8	4	5	1	2	1	2	3	0	6	48	24	5195	4026	4073	4257	5267
SMa2231 hypothetical protein	4	2	0	0	6	3	4	1	62	1	1	1	0	5	38	7	4163	3159	2870	3386	4448
SMa2233 hypothetical protein	7920	3	31	2	4	8	3	2	3	24	4	152	0	6	53	5	6595	4401	3287	4734	6246
SMa2235 hypothetical protein	18	14	7	9	31	16	14	4	14	2	15	99	6	23	203	83	22067	16375	16093	17223	21561
SMa2237 hypothetical protein	1	1	0	2	2	2	1	1	1	0	2	1	2	4	25	1	2717	1953	2129	2151	2594
SMa2241 hypothetical protein	9	6	0	5	15	12	8	4	3	3	5	8	1	8	80	9	10219	7045	5813	7899	9939
SMa2243 hypothetical protein	3	2	1	3	7	7	2	1	5	2	3	3	1	3	51	5	5437	3807	3680	4236	4768
SMa2245 hypothetical protein	10	6	0	4	13	12	7	1	5	1	5	5	1	9	109	14	11267	7782	7560	8281	10148
SMa2249 hypothetical protein	2	1	0	1	5	0	2	177	1	1	2	4	0	3	69	3	3907	2937	2754	3069	3678
SMa2251 hypothetical protein	0	0	0	0	0	1	0	1	0	0	0	0	0	2	4	1	454	266	320	318	432
SMa2253 hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	28	15	7	13	33
SMa2255 hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	493	344	208	343	572
SMa2257 integrase-like protein	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	123	70	49	74	128
SMa2259 hypothetical protein	0	0	0	0	2	0	0	0	1	0	0	0	0	0	6	1	684	444	252	405	611
SMa2263 hypothetical protein	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	66	17	80	132
SMa2265 hypothetical protein	0	0	0	1	0	1	1	0	0	0	1	0	1	0	5	1	701	471	560	661	641
SMa2267 hypothetical protein	1	2	0	1	1	5	0	0	0	0	0	1	0	2	18	1	1327	959	670	1078	1333
SMa2269 hypothetical protein	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	346	259	148	326	433
SMa2273 hypothetical protein	0	1	0	2	3	2	1	1	0	0	1	1	0	1	15	0	1862	1176	769	1215	1642
SMa2279 hypothetical protein	0	0	0	0	0	1	0	0	0	0	0	0	0	1	11	0	1103	740	517	797	1028
SMa2281 hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	146	81	54	90	132
SMa2285 hypothetical protein	2	4	0	3	5	4	1	2	1	1	4	1	0	2	28	5	2920	2212	2193	2537	2762
SMa2287 LysR family transcriptional regulator	9	4	0	2	2	70	2	2	3	0	3	0	0	59	27	3	3724	2825	3921	3492	3008
SMa2289 hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	10	1	20	18
SMa2291 dehydrogenase	0	0	0	0	2	0	0	0	1	1	0	0	0	1	3	0	1153	810	361	782	1126
SMa2293 beta lactamase transcriptional activator	0	1	0	0	3	0	0	0	0	0	0	0	28	1	13	1	1669	1047	568	1101	1573
SMa2294 MrcA2 penicillin-binding protein	1496539	289	8	122	433	337	293	119	141	13308	246	151	9	306	86	423	4914	3316	2533	3690	4489
SMa2295 penicillin-binding protein	6	2	0	0	2	4	1	2	0	0	1	5	0	4	24	2	3300	2253	1384	2328	2894
SMa2297 hypothetical protein	1	1	0	0	1	0	2	1	0	0	0	2	0	1	7	3	1317	866	717	881	1103
SMa2299 hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	6	9	5
SMa2301 Diguanylate cyclase	2	0	0	0	1	0	0	0	73	0	0	2	0	1	6	503	1223	861	455	907	1251
SMa2303 ROK family transcriptional regulator	2	8531	0	0	15	5	3	2	20	2	4389	4	1	6	37	10	3852	2745	2274	3002	3476
SMa2305 ABC transporter substrate-binding protein	4	1	0	2	3	3	7	1	5	1	3	3	0	2	35	7	4015	3184	3150	3420	3611
SMa2307 ABC transporter permease	0	2	0	1	1	1	4	0	0	0	1	2	0	0	18	1	2143	1412	1274	1459	1814
SMa2309 ABC transporter permease	2	1	0	0	2	1	0	0	1	0	0	0	0	1	9	0	1192	753	469	754	976
SMa2311 ABC transporter ATP-binding protein	3	1	1	3	8	6	8	4	2	1	8	1	0	8	60	13	8063	5512	4767	5889	7679
SMa2313 Oxidoreductase	3	4	0	1	4	0	2	0	0	1	1	2	1	3	41	3	3847	2691	2381	2771	3550
SMa2315 hypothetical protein	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	382	303	240	320	480
SMa2317 hypothetical protein	0	0	0	0	1	0	1	0	0	0	0	0	0	0	4	0	268	168	125	164	283
SMa2319 gst14 glutatione S-transferase	6	3	0	2	6	7	2	2	2	0	5	4	0	1	44	6	4013	2717	2623	3043	3700
SMa2321 UvrD2 DNA helicase	14	8	1	4	15	13	12	1	5	1	6	6	8	15	93	17	11824	8371	9673	9542	10748
SMa2323 hypothetical protein	0	3	0	0	2	1	3	1	2	0	2	2	0	4	33	0	2391	1620	1685	1840	2090
SMa2325 transcriptional regulator	2	0	0	0	1	2	2	0	0	0	1	0	0	2	16	0	1958	1271	1105	1441	2042
SMa2327 sensor protein	9	6	1	3	4	52	6	0	2	0	3	5	29	92	68	13	7230	4662	4586	5931	7574
SMa2329 potassium-transporting ATPase subunit C	5	3	0	2	2	5	2	1	1	0	2	2	0	4	20	5	2610	2037	2419	2475	2974
SMa2331 potassium-transporting ATPase subunit B	3	2	0	3	2	4	4	1	0	0	2	4	0	0	28	7	3209	2139	2131	2513	3435
SMa2333 potassium-transporting ATPase subunit A	11	10	0	7	23	18	13	1	416	0	8	7	5	15	111	6439	12941	9428	12422	11693	12737
SMa2335 hypothetical protein	1	2	0	0	3	0	1	1	0	0	0	0	0	1	8	2	1882	1147	1322	1422	1827
SMa2337 RhtX rhizobactin transporter	6	3	0	0	14	7	3	4	2	0	5	2	3	7	75	6	8337	5767	5153	6276	8389
SMa2339 Siderophore biosynthesis protein	4	2	0	1	6	1	1	2	0	1	0	3	0	2	24	6	3642	2897	3414	3307	3697
SMa2341 LysR family transcriptional regulator	3	0	0	4	3	5	3	0	1	0	3	1	1	4	32	6	3846	2811	2845	3069	3526
SMa2343 oxidoreductase	0	4	0	1	1	0	1	2	1	0	1	0	0	2	14	1	1297	857	828	934	1165
SMa2347 hypothetical protein	1	2	0	1	2	1	2	1	1	0	0	1	1	1	11	3	1704	1292	1437	1411	1501
SMa2349 xanthine dehydrogenase iron-sulfur-binding subunit	1	0	0	0	1	1	0	0	1	0	1	1	1	1	8	3	735	551	504	623	701
"SMa2351 oxidoreductase, molybdopterin-binding subunit"	6	1	0	1	4	0	2	2	2	0	2	1	0	6	25	5	2828	2130	2329	2244	2678
SMa2353 oxidoreductase	4	4	0	2	4	5	3	1	3	0	1	1	2	1	30	5	3539	2600	1961	2583	3463
SMa2355 DNA polymerase IV	34987	7	0	3	10	5	8	4	4	299	12	6	0	10	44	9	2972	2161	1922	2389	2796
SMa2357 guanylate cyclase	1	1	0	1	1	0	0	0	2	0	0	1	0	4	11	2	1599	1132	604	1167	1535
SMa2359 hypothetical protein	0	1	0	1	3	2	2	1	0	1	1	0	0	2	16	5	2687	1948	1517	2006	2438
SMa2361 hypothetical protein	1	1	0	0	2	2	3	0	2	0	2	4	0	1	15	1	2261	1615	1360	1638	2047
SMa2363 amidase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	269	184	103	207	230
SMa2365 ABC transporter ATP-binding protein	1	0	0	0	0	2	2	1	0	0	0	0	1	4	12	0	949	548	718	784	853
SMa2367 ABC transporter permease	2	2	0	0	1	69	2	1	0	0	1	0	0	60	29	1	1557	998	729	1325	1957
SMa2369 ABC transporter permease	0	0	0	0	0	0	2	0	1	0	0	0	0	1	14	1	1324	778	773	948	1256
SMa2371 cytosine deaminase	1	1	0	0	5	3	4	1	1	0	3	2	0	4	23	2	2669	1494	1609	1943	2521
"SMa2377 Permease, MFS"	10	3	0	1	18	8	10	2	4	0	9	9	2	11	92	16	10508	7046	7258	8400	10284
SMa2379 KatB catalase/peroxidase	3	4	0	0	9	8	1	3	6	0	6	2	0	7	50	9	6320	4338	4104	4935	5737
SMa2381 hypothetical protein	1	2	0	1	5	1	0	0	2	0	3	0	0	3	18	0	2206	1518	1630	1886	2136
SMa2383 oxidoreductase	4	3	0	1	2	3	1	2	3	0	4	4	0	4	42	3	4454	3046	3105	3442	4176
SMa2385 ABC transporter ATP-binding protein	6	12	1	8	10	13	11	7	5	2	5	3	2	13	104	20	10072	7508	10282	9060	8680
SMa2387 TetR family transcriptional regulator	1	2	0	0	3	2	2	0	0	0	0	0	0	0	9	0	1268	848	721	937	1288
SMa2389 OsmC-like protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	271	202	147	222	311
SMa2400 diaminobutyrate--2-oxoglutarate aminotransferase	3	3	0	1	0	1	5	1	1	0	3	0	0	4	27	3	3062	2212	2293	2580	3161
"SMa2402 RhsB L-2,4-diaminobutyrate decarboxylase"	3	6	0	3	9	11	3	1	0	0	6	2	0	8	33	7	5784	4086	5010	5003	5998
SMa2404 RhbC rhizobactin biosynthesis protein	4	0	1	1	4	5	3	3	1	0	2	5	0	3	42	5	4360	2951	2148	3169	4597
SMa2406 RhbD rhizobactin siderophore biosynthesis protein	1	3	0	3	10	5	7	1	3	0	5	3	0	6	52	8	6229	4493	4824	5022	5861
SMa2408 RhbE rhizobactin siderophore biosynthesis protein	14	2	2	1	13	12	3572	6	1	2	6	5	0	12	61	11	7118	5193	6274	5890	6954
SMa2410 RhbF rhizobactin siderophore biosynthesis protein RhsF	22	12	0	6	22	18	16	5	18	2	14	8	21	22	158	40027	12183	9442	10683	10405	11838
SMa2412 RhrA transcriptional activator	5	3	0	3	8	8	2	1	3	0	6	3	2	10	62	9	7733	5764	5367	6065	7828
SMa2414 RhtA rhizobactin receptor precursor	14	11	1	10	25	18	17	5	4	3	13	11	6	18	173	23	19084	14316	13849	15435	18943
SMa5000 hypothetical protein	3	2	0	0	2	1	0	1	0	1	2	0	1	1	18	4	2203	1419	1406	1764	2217
SMa5001 hypothetical protein	2	3	0	2	3	2	1	1	0	0	0	1	0	3	24	6	2452	1662	1283	2031	2553
SMa5002 hypothetical protein	3	2	1	1	2	1	0	0	0	0	1	2	0	4	16	1	1703	1146	1747	1510	1788
SMa5003 hypothetical protein	5	2	0	2	9	5	4	1	1	0	5	2	1	5	34	8	4190	3201	3077	3268	4145
SMa5006 hypothetical protein	3	3	0	2	3	4	1	0	1	0	0	4	0	3	21	2	2879	1865	1745	2300	3005
SMa5007 transcriptional regulator	10	4	0	3	8	1	3	2	3	0	6	2	1	3	39	6	5316	3915	4225	4008	4769
SMa5008 hypothetical protein	3	2	0	1	1	3	1	0	1	0	1	0	1	1	11	1	1575	1153	882	1128	1557
SMa5009 hypothetical protein	1	1	0	0	2	3	1	3	2	0	1	2	0	2	16	1	2157	1473	1332	1729	2280
SMa5010 hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	15	4	19	36
SMa5011 oxidoreductase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	27	26	22	46	81
SMa5012 hypothetical protein	6	3	0	2	9	4	3	0	3	0	2	3	1	7	37	7	4806	3752	3870	3878	4506
SMa5013 hypothetical protein	4	1	0	0	3	7	2	1	1	0	0	1	0	1	27	3	2819	2253	2630	2385	2919
SMa5014 hypothetical protein	1	1	0	1	0	0	0	0	0	0	0	0	0	0	8	2	647	489	426	547	708
SMa5015 hypothetical protein	0	1	0	1	1	0	0	0	0	0	0	1	0	0	9	2	604	402	293	409	546
SMa5016 hypothetical protein	2	1	0	0	4	1	1	0	0	0	0	2	0	1	18	0	1621	1151	812	1147	1770
SMa5018 hypothetical protein	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	0	476	296	280	388	457
SMa5019 hypothetical protein	35	31	12399	18	52	34	38	20	16	13	78	103568	2	34	36	44	3229	2279	2627	2602	3241
SMa5020 hypothetical protein	2	0	0	0	1	0	0	0	1	0	0	0	0	0	11	2	717	550	480	535	763
SMa5021 hypothetical protein	0	1	0	1	2	1	1	1	0	0	0	1	0	1	3	0	1214	874	1100	929	953
SMa5022 hypothetical protein	1	2	0	0	4	2	0	1	0	0	1	2	0	3	16	4	2520	1736	1308	1759	2384
SMa5023 hypothetical protein	1	0	0	0	1	1	0	0	0	0	1	0	0	0	5	0	353	231	204	280	380
SMa5024 hypothetical protein	5	1	0	1	1	1	1	0	1	0	2	2	0	0	19	3	2295	1688	2184	1883	1760
SMa5025 hypothetical protein	0	0	0	0	1	0	0	1	0	1	3	0	0	1	15	2	1541	854	483	995	1465
SMa5026 hypothetical protein	1	1	0	1	4	1	0	0	0	0	1	2	0	0	8	0	955	687	416	848	1201
SMa5027 hypothetical protein	0	0	0	0	1	0	0	0	0	0	0	0	82	0	4	0	464	303	257	401	617
SMa5030 TetR family transcriptional regulator	1	0	0	0	2	1	0	0	1	0	0	0	0	1	10	1	797	485	856	652	922
SMa5031 hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	31	29	64	86
SMa5032 hypothetical protein	4	1	0	0	1	4	0	0	0	0	0	0	0	5	15	4	2193	1424	1344	1474	2235
SMa5033 hypothetical protein	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	1	194	148	131	166	201
SMa5034 hypothetical protein	6	2	0	0	6	3	3	1	0	0	2	2	0	0	26	4	2774	1822	2048	2148	2619
SMa5036 hypothetical protein	3	2	0	1	0	2	0	2	2	0	1	5	0	2	8	1	2332	1545	1729	1615	2014
SMc00001 hypothetical protein	1	0	0	0	1	0	1	0	0	0	0	0	0	1	1	59	445	307	334	347	414
SMc00003 chaperone protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	24	12	32	66
SMc00006 hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	23	24	47	56
SMc00008 riboflavin biosynthesis protein RibA	1	1	0	1	2	1	2	0	2	0	0	0	1	2	23	2	2987	1912	1672	2279	2821
SMc00009 cytochrome C oxidase subunit II protein	0	0	0	0	0	3	1	0	0	0	0	0	0	0	4	2	729	504	353	526	692
SMc00010 cytochrome C oxidase polypeptide I transmembrane protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	18	31	30	40
SMc00012 cytochrome C oxidase assembly protein	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	28	10	18	22	32
SMc00013 cytochrome C oxidase subunit III transmembrane protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	79	138	135	129
SMc00014 hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	61	43	29	49	101
SMc00017 homoserine kinase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	56	16	14	16	45
SMc00019 hypothetical protein	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	363	236	169	286	399
SMc00024 chromosome partition protein	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	51	42	35	55	70
SMc00025 pyruvate phosphate dikinase	0	0	0	1	1	0	0	0	1	0	0	0	0	1	9	4	1293	830	944	1002	1183
