#Name,Accession,Start,Stop,,Direction,gene,locus_tag,protein_id,Length,product
chromosome,NC_003047.1,1796872,1798242,,reverse,glmU,SM_RS08495,WP_003533259.1,1371,bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU
chromosome,NC_003047.1,1798398,1800044,,reverse,,SM_RS08500,WP_010969376.1,1647,Na/Pi cotransporter family protein
chromosome,NC_003047.1,1800397,1802289,,forward,,SM_RS08505,WP_010969377.1,1893,peptidylprolyl isomerase
chromosome,NC_003047.1,1802308,1803321,,forward,trpD,SM_RS08510,WP_003533254.1,1014,anthranilate phosphoribosyltransferase
chromosome,NC_003047.1,1803331,1804146,,forward,trpC,SM_RS08515,WP_010969378.1,816,indole-3-glycerol phosphate synthase TrpC
chromosome,NC_003047.1,1804146,1804640,,forward,moaC,SM_RS08520,WP_010969379.1,495,cyclic pyranopterin monophosphate synthase MoaC
chromosome,NC_003047.1,1804640,1805860,,forward,,SM_RS08525,WP_010969380.1,1221,molybdopterin molybdotransferase MoeA
chromosome,NC_003047.1,1805919,1806509,,reverse,,SM_RS08530,WP_014529501.1,591,hypothetical protein
chromosome,NC_003047.1,1806636,1807928,,reverse,,SM_RS08535,WP_010969382.1,1293,hemolysin family protein
chromosome,NC_003047.1,1808061,1808810,,reverse,,SM_RS08540,WP_010969383.1,750,FadR/GntR family transcriptional regulator
chromosome,NC_003047.1,1808983,1810053,,reverse,,SM_RS08545,WP_013844471.1,1071,BMP family ABC transporter substrate-binding protein
chromosome,NC_003047.1,1810100,1811020,,reverse,,SM_RS08550,WP_003533228.1,921,ABC transporter permease
chromosome,NC_003047.1,1811020,1812114,,reverse,,SM_RS08555,WP_010969385.1,1095,ABC transporter permease
chromosome,NC_003047.1,1812104,1813690,,reverse,,SM_RS08560,WP_003533224.1,1587,ABC transporter ATP-binding protein
chromosome,NC_003047.1,1813837,1814814,,reverse,,SM_RS08565,WP_010969386.1,978,quinone oxidoreductase
chromosome,NC_003047.1,1814867,1815592,,reverse,pcs,SM_RS08570,WP_003533217.1,726,phosphatidylcholine synthase
chromosome,NC_003047.1,1815936,1817147,,forward,,SM_RS08580,WP_013844473.1,1212,UbiH/UbiF family hydroxylase
chromosome,NC_003047.1,1817115,1818077,,reverse,,SM_RS08585,WP_003533213.1,963,AEC family transporter
chromosome,NC_003047.1,1818217,1818960,,reverse,,SM_RS08590,WP_003533210.1,744,cytochrome c biogenesis CcdA family protein
chromosome,NC_003047.1,1819746,1820051,,forward,,SM_RS08600,WP_010969388.1,306,hypothetical protein
chromosome,NC_003047.1,1820072,1820251,,forward,,SM_RS31705,WP_013844477.1,180,hypothetical protein
chromosome,NC_003047.1,1820621,1820773,,forward,,SM_RS08610,WP_162145857.1,153,hypothetical protein
chromosome,NC_003047.1,1820813,1821076,,forward,,SM_RS08615,WP_003530987.1,264,hypothetical protein
chromosome,NC_003047.1,1821862,1822161,,reverse,,SM_RS08625,WP_003530985.1,300,hypothetical protein
chromosome,NC_003047.1,1822399,1822800,,forward,,SM_RS08630,WP_003530983.1,402,DUF1236 domain-containing protein
chromosome,NC_003047.1,1823706,1824113,,forward,,SM_RS08635,WP_010969390.1,408,DUF1236 domain-containing protein
chromosome,NC_003047.1,1824443,1824748,,forward,,SM_RS08640,WP_003530979.1,306,hypothetical protein
chromosome,NC_003047.1,1824818,1825825,,reverse,,SM_RS08645,WP_003530977.1,1008,GlxA family transcriptional regulator
chromosome,NC_003047.1,1826087,1826734,,forward,,SM_RS08650,WP_003530975.1,648,porin family protein
chromosome,NC_003047.1,1826892,1827155,,forward,,SM_RS08655,WP_010969392.1,264,hypothetical protein
chromosome,NC_003047.1,1827172,1828029,,reverse,,SM_RS08660,WP_010969393.1,858,DUF296 domain-containing protein
chromosome,NC_003047.1,1828026,1828778,,reverse,,SM_RS08665,WP_014529496.1,753,SDR family oxidoreductase
chromosome,NC_003047.1,1828787,1830436,,reverse,,SM_RS08670,WP_010969395.1,1650,acyl-CoA synthetase
chromosome,NC_003047.1,1830433,1831602,,reverse,,SM_RS08675,WP_010969396.1,1170,acetyl-CoA acetyltransferase
chromosome,NC_003047.1,1831599,1832447,,reverse,,SM_RS08680,WP_003530962.1,849,IclR family transcriptional regulator
chromosome,NC_003047.1,1832451,1833254,,reverse,,SM_RS08685,WP_010969397.1,804,glucose 1-dehydrogenase
chromosome,NC_003047.1,1833357,1834367,,reverse,,SM_RS08690,WP_010969398.1,1011,TRAP transporter substrate-binding protein
chromosome,NC_003047.1,1834415,1836283,,reverse,,SM_RS08695,WP_010969399.1,1869,TRAP transporter large permease subunit
chromosome,NC_003047.1,1836573,1837397,,reverse,,SM_RS08700,WP_010969400.1,825,sugar phosphate isomerase/epimerase
chromosome,NC_003047.1,1837446,1838204,,reverse,,SM_RS08705,WP_010969401.1,759,SDR family oxidoreductase
chromosome,NC_003047.1,1838279,1839325,,reverse,,SM_RS08710,WP_010969402.1,1047,transketolase family protein
chromosome,NC_003047.1,1839338,1840192,,reverse,,SM_RS08715,WP_010969403.1,855,transketolase
chromosome,NC_003047.1,1840498,1841475,,forward,,SM_RS08720,WP_010969404.1,978,TRAP transporter substrate-binding protein
chromosome,NC_003047.1,1841475,1842041,,forward,,SM_RS08725,WP_010969405.1,567,TRAP transporter small permease
chromosome,NC_003047.1,1842038,1843297,,forward,,SM_RS08730,WP_010969406.1,1260,TRAP transporter large permease
chromosome,NC_003047.1,1843307,1844194,,forward,,SM_RS08735,WP_010969407.1,888,NAD(P)-dependent oxidoreductase
chromosome,NC_003047.1,1844280,1845254,,forward,,SM_RS08740,WP_010969408.1,975,LysR substrate-binding domain-containing protein
chromosome,NC_003047.1,1845673,1846548,,reverse,,SM_RS08745,WP_010969409.1,876,MBL fold metallo-hydrolase
chromosome,NC_003047.1,1846535,1848097,,reverse,,SM_RS08750,WP_017264205.1,1563,aminotransferase class V-fold PLP-dependent enzyme
chromosome,NC_003047.1,1848133,1848615,,forward,,SM_RS08755,WP_010969411.1,483,Lrp/AsnC family transcriptional regulator
chromosome,NC_003047.1,1848798,1849964,,forward,,SM_RS08760,WP_010969412.1,1167,BCCT family transporter
chromosome,NC_003047.1,1850238,1850444,,forward,,SM_RS08765,WP_003530942.1,207,hypothetical protein
chromosome,NC_003047.1,1850867,1851307,,reverse,,SM_RS08770,WP_010969413.1,441,DUF4440 domain-containing protein
chromosome,NC_003047.1,1851616,1852281,,reverse,,SM_RS08775,WP_010969414.1,666,DUF924 family protein
chromosome,NC_003047.1,1852376,1853278,,forward,,SM_RS08780,WP_003530936.1,903,LysR family transcriptional regulator
chromosome,NC_003047.1,1853293,1853481,,forward,,SM_RS08785,WP_015445609.1,189,hypothetical protein
chromosome,NC_003047.1,1854027,1855223,,forward,,SM_RS08790,WP_010969416.1,1197,IS256-like element ISRm5 family transposase
chromosome,NC_003047.1,1855933,1856193,,forward,,SM_RS31710,WP_013844482.1,261,hypothetical protein
chromosome,NC_003047.1,1856554,1857591,,forward,,SM_RS08795,WP_013844483.1,1038,calcium-binding protein
chromosome,NC_003047.1,1858014,1858319,,reverse,,SM_RS08805,WP_003530925.1,306,ETC complex I subunit
chromosome,NC_003047.1,1858529,1859020,,reverse,,SM_RS08815,WP_010969419.1,492,DUF192 domain-containing protein
chromosome,NC_003047.1,1859020,1859598,,reverse,,SM_RS08820,WP_003530922.1,579,cold-shock protein
chromosome,NC_003047.1,1859795,1860235,,forward,,SM_RS08825,WP_003530919.1,441,VOC family protein
chromosome,NC_003047.1,1860627,1861946,,forward,,SM_RS08830,WP_010969420.1,1320,YcbK family protein
chromosome,NC_003047.1,1862939,1864741,,reverse,recJ,SM_RS08855,WP_010969421.1,1803,single-stranded-DNA-specific exonuclease RecJ
chromosome,NC_003047.1,1864871,1866193,,reverse,,SM_RS08860,WP_010969422.1,1323,homoserine dehydrogenase
chromosome,NC_003047.1,1866274,1867491,,reverse,,SM_RS08865,WP_010969423.1,1218,LL-diaminopimelate aminotransferase
chromosome,NC_003047.1,1867616,1867921,,reverse,,SM_RS08870,WP_003537044.1,306,hypothetical protein
chromosome,NC_003047.1,1868133,1869968,,forward,phaC,SM_RS08875,WP_010969425.1,1836,poly(3-hydroxyalkanoate) polymerase subunit PhaC
chromosome,NC_003047.1,1870002,1870721,,forward,sfsA,SM_RS08880,WP_010969426.1,720,DNA/RNA nuclease SfsA
chromosome,NC_003047.1,1870750,1871589,,forward,map,SM_RS08885,WP_003537051.1,840,type I methionyl aminopeptidase
chromosome,NC_003047.1,1871586,1872374,,forward,radC,SM_RS08890,WP_010969427.1,789,DNA repair protein RadC
chromosome,NC_003047.1,1872516,1873919,,forward,sthA,SM_RS08895,WP_003537057.1,1404,Si-specific NAD(P)( ) transhydrogenase
chromosome,NC_003047.1,1874133,1874525,,reverse,sufA,SM_RS08900,WP_010969428.1,393,Fe-S cluster assembly scaffold SufA
chromosome,NC_003047.1,1874621,1875001,,reverse,,SM_RS08905,WP_010969429.1,381,SUF system Fe-S cluster assembly protein
chromosome,NC_003047.1,1875012,1876256,,reverse,,SM_RS08910,WP_010969430.1,1245,cysteine desulfurase
chromosome,NC_003047.1,1876269,1877546,,reverse,sufD,SM_RS08915,WP_003531484.1,1278,Fe-S cluster assembly protein SufD
chromosome,NC_003047.1,1877569,1878324,,reverse,sufC,SM_RS08920,WP_003531483.1,756,Fe-S cluster assembly ATPase SufC
chromosome,NC_003047.1,1878402,1879871,,reverse,sufB,SM_RS08925,WP_003531481.1,1470,Fe-S cluster assembly protein SufB
chromosome,NC_003047.1,1880026,1881192,,reverse,,SM_RS08930,WP_010969431.1,1167,cysteine desulfurase family protein
chromosome,NC_003047.1,1881411,1882088,,forward,,SM_RS08935,WP_003531477.1,678,alpha/beta hydrolase
chromosome,NC_003047.1,1882140,1882247,,forward,,SM_RS31715,,108,AbrB/MazE/SpoVT family DNA-binding domain-containing protein
chromosome,NC_003047.1,1882263,1882454,,forward,,SM_RS08940,WP_234704600.1,192,hypothetical protein
chromosome,NC_003047.1,1882476,1883627,,reverse,,SM_RS08945,WP_003531474.1,1152,anhydro-N-acetylmuramic acid kinase
chromosome,NC_003047.1,1883772,1885025,,forward,tyrS,SM_RS08950,WP_003531473.1,1254,tyrosine--tRNA ligase
chromosome,NC_003047.1,1885074,1888490,,reverse,,SM_RS08955,WP_010969432.1,3417,DUF3971 domain-containing protein
chromosome,NC_003047.1,1888877,1889344,,forward,,SM_RS08960,WP_010969433.1,468,peroxiredoxin
chromosome,NC_003047.1,1889362,1890188,,forward,,SM_RS08965,,827,ferritin-like domain-containing protein
chromosome,NC_003047.1,1890234,1891637,,forward,,SM_RS08970,WP_041170151.1,1404,M23 family metallopeptidase
chromosome,NC_003047.1,1891837,1893336,,forward,,SM_RS08975,WP_010969437.1,1500,DEAD/DEAH box helicase
chromosome,NC_003047.1,1893346,1893753,,forward,,SM_RS08980,WP_003531455.1,408,NUDIX domain-containing protein
chromosome,NC_003047.1,1893772,1894089,,reverse,,SM_RS08985,WP_010969438.1,318,TfoX/Sxy family protein
chromosome,NC_003047.1,1894093,1895709,,reverse,,SM_RS08990,WP_010969439.1,1617,NTP transferase domain-containing protein
chromosome,NC_003047.1,1895706,1896413,,reverse,,SM_RS08995,WP_010969440.1,708,XdhC family protein
chromosome,NC_003047.1,1896417,1896749,,reverse,,SM_RS09000,WP_003531447.1,333,XdhC family protein
chromosome,NC_003047.1,1896805,1898067,,reverse,,SM_RS09005,WP_003531444.1,1263,VWA domain-containing protein
chromosome,NC_003047.1,1898073,1899002,,reverse,,SM_RS09010,WP_010969441.1,930,MoxR family ATPase
chromosome,NC_003047.1,1899027,1899554,,reverse,,SM_RS09015,WP_003531440.1,528,flavin reductase family protein
chromosome,NC_003047.1,1899714,1900802,,forward,,SM_RS09020,WP_010969442.1,1089,branched-chain amino acid ABC transporter substrate-binding protein
chromosome,NC_003047.1,1900799,1901806,,forward,,SM_RS09025,WP_014526837.1,1008,P1 family peptidase
chromosome,NC_003047.1,1901869,1902549,,forward,rpe,SM_RS09030,WP_010969444.1,681,ribulose-phosphate 3-epimerase
chromosome,NC_003047.1,1902546,1903283,,forward,,SM_RS09035,WP_010969445.1,738,DUF2259 domain-containing protein
chromosome,NC_003047.1,1903283,1903840,,forward,,SM_RS09040,WP_010969446.1,558,hypothetical protein
chromosome,NC_003047.1,1903904,1905211,,forward,purB,SM_RS09045,WP_010969447.1,1308,adenylosuccinate lyase
chromosome,NC_003047.1,1905466,1905771,,forward,,SM_RS09050,WP_003531426.1,306,PilZ domain-containing protein
chromosome,NC_003047.1,1905845,1906654,,reverse,,SM_RS09055,WP_003531425.1,810,DUF2189 domain-containing protein
chromosome,NC_003047.1,1906816,1907370,,forward,,SM_RS09060,WP_003531424.1,555,alpha/beta hydrolase
chromosome,NC_003047.1,1907397,1908626,,reverse,,SM_RS09065,WP_227692109.1,1230,LysR substrate-binding domain-containing protein
chromosome,NC_003047.1,1908748,1909482,,forward,,SM_RS09070,WP_010969450.1,735,PIG-L family deacetylase
chromosome,NC_003047.1,1909479,1910153,,forward,,SM_RS09075,WP_010969451.1,675,4-carboxy-4-hydroxy-2-oxoadipate aldolase/oxaloacetate decarboxylase
chromosome,NC_003047.1,1910194,1911078,,forward,,SM_RS09080,WP_010969452.1,885,NAD(P)-dependent oxidoreductase
chromosome,NC_003047.1,1911080,1912597,,forward,,SM_RS09085,WP_010969453.1,1518,tripartite tricarboxylate transporter permease
chromosome,NC_003047.1,1912623,1913612,,forward,,SM_RS09090,WP_014526839.1,990,tripartite tricarboxylate transporter substrate binding protein
chromosome,NC_003047.1,1913609,1914115,,forward,,SM_RS09095,WP_010969455.1,507,tripartite tricarboxylate transporter TctB family protein
chromosome,NC_003047.1,1914139,1915197,,forward,,SM_RS09100,WP_010969456.1,1059,4-oxalomesaconate tautomerase
chromosome,NC_003047.1,1915262,1915576,,reverse,,SM_RS09105,WP_003531408.1,315,ATPase inhibitor subunit zeta
chromosome,NC_003047.1,1915805,1916569,,forward,,SM_RS09110,WP_003531407.1,765,phosphoribosylaminoimidazolesuccinocarboxamide synthase
chromosome,NC_003047.1,1916588,1916830,,forward,purS,SM_RS09115,WP_003531405.1,243,phosphoribosylformylglycinamidine synthase subunit PurS
chromosome,NC_003047.1,1916912,1917583,,forward,purQ,SM_RS09120,WP_010969457.1,672,phosphoribosylformylglycinamidine synthase subunit PurQ
chromosome,NC_003047.1,1917689,1918096,,forward,,SM_RS09125,WP_003531401.1,408,hypothetical protein
chromosome,NC_003047.1,1918202,1918525,,reverse,,SM_RS31720,WP_227692110.1,324,DUF1127 domain-containing protein
chromosome,NC_003047.1,1918527,1919945,,forward,,SM_RS09135,WP_010969459.1,1419,PLP-dependent aminotransferase family protein
chromosome,NC_003047.1,1920037,1920627,,forward,,SM_RS09140,WP_010969460.1,591,acyloxyacyl hydrolase
chromosome,NC_003047.1,1921045,1923276,,forward,purL,SM_RS09145,WP_010969461.1,2232,phosphoribosylformylglycinamidine synthase subunit PurL
chromosome,NC_003047.1,1923402,1923635,,forward,,SM_RS09150,WP_010969462.1,234,BolA family transcriptional regulator
chromosome,NC_003047.1,1923643,1923885,,forward,,SM_RS09155,WP_013844493.1,243,hypothetical protein
chromosome,NC_003047.1,1924050,1924385,,forward,grxD,SM_RS09160,WP_003531377.1,336,Grx4 family monothiol glutaredoxin
chromosome,NC_003047.1,1924727,1925974,,forward,,SM_RS09165,WP_017263637.1,1248,multidrug effflux MFS transporter
chromosome,NC_003047.1,1926032,1927345,,forward,,SM_RS09170,WP_013844494.1,1314,multidrug effflux MFS transporter
chromosome,NC_003047.1,1927461,1928285,,reverse,,SM_RS09175,WP_003531372.1,825,inositol monophosphatase
chromosome,NC_003047.1,1928282,1929166,,reverse,ttcA,SM_RS09180,WP_013844495.1,885,tRNA 2-thiocytidine(32) synthetase TtcA
chromosome,NC_003047.1,1929452,1930399,,reverse,,SM_RS09185,WP_010969466.1,948,glutaminase
chromosome,NC_003047.1,1930545,1931162,,reverse,rpsD,SM_RS09190,WP_003533017.1,618,30S ribosomal protein S4
chromosome,NC_003047.1,1931414,1932928,,reverse,,SM_RS09195,WP_010969467.1,1515,ATP-binding protein
chromosome,NC_003047.1,1933066,1933899,,reverse,murI,SM_RS09200,WP_010969468.1,834,glutamate racemase
chromosome,NC_003047.1,1933886,1934716,,reverse,,SM_RS09205,WP_010969469.1,831,RNA methyltransferase
chromosome,NC_003047.1,1934767,1936782,,reverse,,SM_RS09210,WP_010969470.1,2016,FUSC family protein
chromosome,NC_003047.1,1937089,1938303,,forward,,SM_RS09215,WP_010969471.1,1215,NADP-dependent isocitrate dehydrogenase
chromosome,NC_003047.1,1938413,1939429,,reverse,,SM_RS09220,WP_010969472.1,1017,helix-turn-helix domain-containing protein
chromosome,NC_003047.1,1939583,1940149,,forward,,SM_RS09225,WP_010969473.1,567,SMI1/KNR4 family protein
chromosome,NC_003047.1,1940239,1941762,,forward,,SM_RS09230,WP_010969474.1,1524,DUF1254 domain-containing protein
chromosome,NC_003047.1,1941818,1943281,,forward,,SM_RS09235,WP_010969475.1,1464,DUF1254 domain-containing protein
chromosome,NC_003047.1,1943574,1945229,,forward,,SM_RS09240,WP_010969476.1,1656,SulP family inorganic anion transporter
chromosome,NC_003047.1,1945275,1947938,,reverse,alaS,SM_RS09245,WP_010969477.1,2664,alanine--tRNA ligase
chromosome,NC_003047.1,1948178,1949263,,reverse,recA,SM_RS09250,WP_010969478.1,1086,recombinase RecA
chromosome,NC_003047.1,1949597,1950556,,forward,,SM_RS09255,WP_010969479.1,960,carbohydrate kinase family protein
chromosome,NC_003047.1,1950695,1951627,,forward,,SM_RS09260,WP_010969480.1,933,pseudouridine-5'-phosphate glycosidase
chromosome,NC_003047.1,1952055,1954664,,reverse,,SM_RS09265,WP_010969481.1,2610,PAS domain-containing sensor histidine kinase
chromosome,NC_003047.1,1955031,1955996,,forward,,SM_RS09270,WP_010969482.1,966,flagellar biosynthetic protein FliO
chromosome,NC_003047.1,1956089,1956508,,reverse,dksA,SM_RS09275,WP_003532995.1,420,RNA polymerase-binding protein DksA
chromosome,NC_003047.1,1956916,1957452,,forward,,SM_RS09280,WP_010969484.1,537,histidine phosphatase family protein
chromosome,NC_003047.1,1957621,1959120,,forward,,SM_RS09285,WP_003532993.1,1500,YcjX family protein
chromosome,NC_003047.1,1959117,1960196,,forward,,SM_RS09290,WP_010969485.1,1080,YcjF family protein
chromosome,NC_003047.1,1960331,1960882,,forward,,SM_RS09295,WP_003532990.1,552,hypothetical protein
chromosome,NC_003047.1,1960922,1961446,,reverse,folK,SM_RS09300,WP_010969486.1,525,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase
chromosome,NC_003047.1,1961433,1961804,,reverse,folB,SM_RS09305,WP_003532985.1,372,dihydroneopterin aldolase
chromosome,NC_003047.1,1961819,1962670,,reverse,folP,SM_RS09310,WP_010969487.1,852,dihydropteroate synthase
chromosome,NC_003047.1,1962867,1963502,,forward,,SM_RS09315,WP_003532981.1,636,DUF922 domain-containing Zn-dependent protease
chromosome,NC_003047.1,1963692,1963859,,reverse,,SM_RS31285,WP_010969489.1,168,hypothetical protein
chromosome,NC_003047.1,1963987,1964307,,reverse,,SM_RS09320,WP_003532979.1,321,2Fe-2S iron-sulfur cluster-binding protein
chromosome,NC_003047.1,1964715,1965083,,reverse,,SM_RS09325,WP_003532977.1,369,Hpt domain-containing protein
chromosome,NC_003047.1,1965156,1965395,,forward,,SM_RS09330,WP_162145871.1,240,hypothetical protein
chromosome,NC_003047.1,1965700,1971969,,forward,,SM_RS09335,WP_010969490.1,6270,kinesin
chromosome,NC_003047.1,1972800,1973675,,reverse,,SM_RS09340,WP_010969491.1,876,cytochrome c1
chromosome,NC_003047.1,1973708,1974988,,reverse,,SM_RS09345,WP_003534151.1,1281,cytochrome b N-terminal domain-containing protein
chromosome,NC_003047.1,1975003,1975581,,reverse,petA,SM_RS09350,WP_003534144.1,579,ubiquinol-cytochrome c reductase iron-sulfur subunit
chromosome,NC_003047.1,1975896,1977818,,reverse,,SM_RS09355,WP_010969492.1,1923,ABC transporter ATP-binding protein
chromosome,NC_003047.1,1977878,1979731,,reverse,,SM_RS09360,WP_010969493.1,1854,ABC transporter ATP-binding protein
chromosome,NC_003047.1,1980206,1980667,,forward,,SM_RS09365,WP_010969494.1,462,tRNA (cytidine(34)-2'-O)-methyltransferase
chromosome,NC_003047.1,1980720,1981292,,reverse,,SM_RS09370,WP_010969495.1,573,NADPH-dependent FMN reductase
chromosome,NC_003047.1,1981371,1981856,,forward,soxR,SM_RS09375,WP_010969496.1,486,redox-sensitive transcriptional activator SoxR
chromosome,NC_003047.1,1981853,1983040,,reverse,,SM_RS09380,WP_041170152.1,1188,MFS transporter
chromosome,NC_003047.1,1983181,1983441,,reverse,,SM_RS09385,WP_003534130.1,261,hypothetical protein
chromosome,NC_003047.1,1983644,1984555,,forward,hemF,SM_RS09390,WP_010969498.1,912,oxygen-dependent coproporphyrinogen oxidase
chromosome,NC_003047.1,1984639,1984917,,forward,,SM_RS09395,WP_010969499.1,279,BON domain-containing protein
chromosome,NC_003047.1,1984993,1985286,,reverse,,SM_RS09400,WP_013844505.1,294,putative addiction module antidote protein
chromosome,NC_003047.1,1985279,1985583,,reverse,,SM_RS09405,,305,type II toxin-antitoxin system RelE/ParE family toxin
chromosome,NC_003047.1,1985652,1986266,,reverse,,SM_RS09410,WP_010969501.1,615,ABC-type transport auxiliary lipoprotein family protein
chromosome,NC_003047.1,1986348,1987718,,reverse,,SM_RS09415,WP_003534122.1,1371,MlaD family protein
chromosome,NC_003047.1,1987809,1988618,,reverse,,SM_RS09420,WP_010969503.1,810,ABC transporter ATP-binding protein
chromosome,NC_003047.1,1988630,1989769,,reverse,,SM_RS09425,WP_010969504.1,1140,ABC transporter permease
chromosome,NC_003047.1,1989955,1990938,,forward,,SM_RS09430,WP_010969505.1,984,dipeptide epimerase
chromosome,NC_003047.1,1990890,1992113,,reverse,,SM_RS09435,WP_010969506.1,1224,MFS transporter
chromosome,NC_003047.1,1992362,1993207,,reverse,,SM_RS09440,WP_003534112.1,846,"UDP-2,3-diacylglucosamine diphosphatase"
chromosome,NC_003047.1,1993451,1995763,,forward,,SM_RS09445,WP_003534110.1,2313,NADP-dependent malic enzyme
chromosome,NC_003047.1,1995969,1996706,,forward,,SM_RS09450,WP_003534108.1,738,LuxR C-terminal-related transcriptional regulator
chromosome,NC_003047.1,1996863,1997507,,forward,,SM_RS09455,WP_003534106.1,645,acyl-homoserine-lactone synthase
chromosome,NC_003047.1,1997675,1998802,,forward,,SM_RS09460,WP_010969507.1,1128,DUF2865 domain-containing protein
chromosome,NC_003047.1,1998826,1999509,,reverse,bluB,SM_RS09465,WP_010969508.1,684,"5,6-dimethylbenzimidazole synthase"
chromosome,NC_003047.1,1999807,2000628,,reverse,,SM_RS09470,WP_010969509.1,822,SDR family oxidoreductase
chromosome,NC_003047.1,2001000,2002193,,reverse,,SM_RS09475,WP_010969510.1,1194,phytanoyl-CoA dioxygenase family protein
chromosome,NC_003047.1,2002291,2003313,,forward,,SM_RS09480,WP_010969511.1,1023,LacI family DNA-binding transcriptional regulator
chromosome,NC_003047.1,2003324,2004151,,reverse,,SM_RS09485,WP_010969512.1,828,TolB family protein
chromosome,NC_003047.1,2004154,2005836,,reverse,,SM_RS09490,WP_010969513.1,1683,NAD  synthase
chromosome,NC_003047.1,2006105,2008024,,forward,,SM_RS09495,WP_003534093.1,1920,LTA synthase family protein
chromosome,NC_003047.1,2008651,2009073,,forward,,SM_RS09500,WP_010969515.1,423,pilus assembly protein
chromosome,NC_003047.1,2009075,2010808,,forward,,SM_RS09505,WP_010969516.1,1734,TadG family pilus assembly protein
chromosome,NC_003047.1,2010914,2011852,,forward,,SM_RS09510,WP_013844511.1,939,hypothetical protein
chromosome,NC_003047.1,2011874,2012269,,reverse,,SM_RS09515,WP_010969518.1,396,GFA family protein
chromosome,NC_003047.1,2012405,2013778,,reverse,,SM_RS09520,WP_003535070.1,1374,3-deoxy-7-phosphoheptulonate synthase class II
chromosome,NC_003047.1,2014011,2015402,,reverse,gor,SM_RS09525,WP_010969519.1,1392,glutathione-disulfide reductase
chromosome,NC_003047.1,2015607,2016149,,reverse,,SM_RS09530,WP_003535074.1,543,DUF2059 domain-containing protein
chromosome,NC_003047.1,2016261,2016956,,reverse,rpiA,SM_RS09535,WP_003535076.1,696,ribose-5-phosphate isomerase RpiA
chromosome,NC_003047.1,2017176,2017859,,forward,,SM_RS09540,WP_010969520.1,684,HAD-IA family hydrolase
chromosome,NC_003047.1,2017892,2019787,,reverse,,SM_RS09545,WP_010969521.1,1896,"murein L,D-transpeptidase"
chromosome,NC_003047.1,2020183,2021676,,forward,fumC,SM_RS09550,WP_013844513.1,1494,class II fumarate hydratase
chromosome,NC_003047.1,2021723,2022331,,reverse,,SM_RS09555,WP_003535083.1,609,pyridoxamine 5'-phosphate oxidase family protein
chromosome,NC_003047.1,2022428,2023345,,reverse,,SM_RS09560,WP_013844514.1,918,alpha/beta fold hydrolase
chromosome,NC_003047.1,2023390,2023881,,forward,,SM_RS09565,WP_010969524.1,492,MarR family transcriptional regulator
chromosome,NC_003047.1,2023924,2024298,,reverse,,SM_RS09570,WP_013844515.1,375,DUF971 domain-containing protein
chromosome,NC_003047.1,2024458,2025507,,forward,moaA,SM_RS09575,WP_010969526.1,1050,"GTP 3',8-cyclase MoaA"
chromosome,NC_003047.1,2025754,2026662,,forward,,SM_RS09580,WP_003535093.1,909,DMT family transporter
chromosome,NC_003047.1,2026678,2027334,,forward,mobA,SM_RS09585,WP_010969527.1,657,molybdenum cofactor guanylyltransferase MobA
chromosome,NC_003047.1,2027331,2027855,,forward,mobB,SM_RS09590,WP_010969528.1,525,molybdopterin-guanine dinucleotide biosynthesis protein B
chromosome,NC_003047.1,2027970,2030132,,reverse,,SM_RS09595,WP_041170153.1,2163,OmpA family protein
chromosome,NC_003047.1,2030538,2031320,,forward,,SM_RS09600,WP_003535100.1,783,ABC transporter substrate-binding protein
chromosome,NC_003047.1,2031583,2032386,,forward,,SM_RS09605,WP_003535103.1,804,ABC transporter permease
chromosome,NC_003047.1,2032383,2033213,,forward,,SM_RS09610,WP_010969531.1,831,ABC transporter permease
chromosome,NC_003047.1,2033385,2033651,,forward,,SM_RS09615,WP_003535108.1,267,usg protein
chromosome,NC_003047.1,2033792,2034496,,reverse,,SM_RS09620,WP_003535109.1,705,SDR family oxidoreductase
chromosome,NC_003047.1,2034616,2035341,,reverse,,SM_RS09625,WP_003535111.1,726,DUF2270 domain-containing protein
chromosome,NC_003047.1,2035586,2036413,,forward,,SM_RS09630,WP_003535118.1,828,class I SAM-dependent methyltransferase
chromosome,NC_003047.1,2036481,2037350,,forward,,SM_RS09635,WP_010969533.1,870,NAD(P)-dependent oxidoreductase
chromosome,NC_003047.1,2037347,2038045,,forward,,SM_RS09640,WP_010969534.1,699,DNA alkylation repair protein
chromosome,NC_003047.1,2038090,2038578,,reverse,,SM_RS09645,WP_003535303.1,489,Lrp/AsnC family transcriptional regulator
chromosome,NC_003047.1,2038643,2039272,,reverse,,SM_RS09650,WP_010969535.1,630,uracil-DNA glycosylase family protein
chromosome,NC_003047.1,2039265,2039984,,reverse,,SM_RS09655,WP_013844517.1,720,thermonuclease family protein
chromosome,NC_003047.1,2040134,2041669,,forward,,SM_RS09660,WP_010969537.1,1536,HAMP domain-containing sensor histidine kinase
chromosome,NC_003047.1,2041698,2042111,,reverse,,SM_RS09665,WP_010969538.1,414,diacylglycerol kinase
chromosome,NC_003047.1,2042316,2043332,,reverse,cobT,SM_RS09670,WP_003535313.1,1017,nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
